,_unit_id,text,description,gender
134,132026324,The Reaction to the Aziz Ansari Allegations Shows #MeToo Is More Measured Than Its Critics Claim https://t.co/riroGqYHsF,i slept with someone in fall out boy and all i got was this stupid song written about me,female
135,93998885,#MeToo and the Marketing of Female Narrative via @NYTimes. 👍 https://t.co/grcgIGKaHt,"Let me explain. No, there is too much. Let me sum up.",female
136,23734747,A year ago we marched and I’m cheering all of my awesome friends along today from the sidelines.  It’s been quite a… https://t.co/AhuJ4KnrgK,"Fashion designer + Artist. California dreamer in London, UK. https://t.co/2sKFzuNA8y",female
137,2743862615,@THEREALRTU #Metoo only counts if the accuser is liberal https://t.co/M1R9Os3wuG,"I am not anonymous, but I'm anonymous.",female
138,715213040,"Who's got the time? https://t.co/XSSWANrIf1 via @wordpressdotcom
My thoughts on timing, #MeToo and male cowardice. #DoBetter","Po-faced, sanctimonious, totally humourless. What's not to love?",female
139,6069772,Important not to get sidelined via the important #metoo campaign into being seen only as victims. #fightingsexism… https://t.co/AkokSyOK1A,"Predoc postdoc. Non-binary, 'waspish', queer GIFer. PhD @infoschoolsheff, postdoc @POLISatLeeds. Fandom|politics|platforms|social media|labour. they/them|bi|EU+",female
140,754914026,@AsiaArgento speaks out abt viscous #backlash against her in #Italy for speaking of her alleged assault by… https://t.co/DljFleChdd,"Cover Italy, migrant crisis, Vatican, Europe & beyond for CBC & others. Author of Saving Rome. Guest host of CBC The Current. Rome home. Tweets my own.",female
141,1730499012,"If I was an actor in Hollywood I'd be afraid to even look at a woman lol. Every action can be misconstrued as ""sexu… https://t.co/BTZ8BTPbm9",The fat loudmouth of YouTube. Over 600k subscribers strong. Business inquiries: rich@reviewtechusa.com #RoadToOneMillion,female
142,111012710,"Aziz Ansari Is Guilty. Of Not Being a Mind Reader. 

#MeToo It transforms what ought to be a movement for women’s e… https://t.co/STGtW7OSZw",Désobéissante Civile et Citoyenne,female
143,883720637923110912,Can #MeToo movement do harm? Ansari story raises question,RUBY,female
144,855407788113227777,Just a thought....Shady/Cheapass Daniels must have the morals of a member of the Trump family ie Lower than a snake… https://t.co/wVzcoma4jl,Brit with US Family | Lifelong #LARams Fan | #BLM & #Muslim Ally | Star Wars Geek | Jack Daniels & Smokes | QOTSA to Elvis | ANTI TRUMP | ANTI TORY |,female
145,950414523097214977,"This could have been me (PJJ)
#MeToo https://t.co/rbV5IPEHsC","This is my personal site for rest recovery and the promotion of animals
 rights and the environment",female
146,415564172,"@AsiaArgento #WomensMarch in Rome today, hundreds of women from USA Canada and other countries are marching and sin… https://t.co/OVq3DugNnE","I'm just that kind of guy that tries making his life larger - 'cos longer you cannot! So bring on the innovative, life-changer facts to me :D Cheers, Adri",female
147,43598311,"22 y/o chick was arrested last night and charged with assaulting an RNC officer, resisting arrest and mischief for… https://t.co/zQ8hjSETbj",You can't have 'nothin' with a Newfie!,female
148,99187165,"yes. 
""if you're fretting about the overreach of #MeToo maybe start by examining the ways you've upheld the stigmat… https://t.co/8CKEzRh3N7",☀️♈️ 🌙♌️ 20 ~ student ~ lover of life ~ learning & unlearning.,female
149,344501035,"@realDonaldTrump You happy now! you got your #TrumpShutdown, good job Mr. Art of the Deal maker. #Resistance #MeToo #WomensMarch", ,female
150,229379349,"📢 #MeToo 
‘When women called me out for sexual harassment, my life and career were rightly ruined. Now I have an ur… https://t.co/Njkuuo80A3",The latest news stories from around the world. News also supplied to @KRTpro_Music and @ASN_Sportsnews,female
151,1967077284,"This is interesting, provocative and pretty persuasive. #MeToo https://t.co/liPIfBWXkl","Militant moderate. Detest populism, ideology & hocus-pocus. Tweets about US politics, British movies & Irish weather",female
152,130936991,Dating in  Saint Peter Port. Add me on kik for sext and nudes name : ONOMORA. #women #datingadvice #reallove https://t.co/6vWr6k3sZZ,Add me kik - ONOMORA,female
153,19894935,"A year ago, I joined the #Women's March. Now I'm in office https://t.co/42bJMIIZYj via @GuardianUS✔️#BreakingNews #USA #NYC",#InvestmentStrategist Real Estate Sales covering #California #SFBayArea #NapaValley #SonomaValley #SolanoCounty #MarinCounty #USAFVeteran #SantaClaus #FollowMe,female
154,3013610048,Stories are powerful. #storiestoinspire #inspire #empowerment #women #motivation… https://t.co/C7fzI6p71M,A movement featuring stories of courageous women who flew the coop of comfort for greater fulfillment! Documentary coming in 2019! Founder @sarahbatistatv,female
155,2213856708,#12months of #TransdermalEstradiol+intermittent #micronizedprogesterone  were more effective than placebo in preven… https://t.co/mBnDBYgvOY,Médico especialista #ginecología y #obstetricia. Magíster #Bioética. Profesor #Master Internac #Climaterio #Menopausia.  #Saludelamujer. https://t.co/eYxoiQzAfJ,female
156,1606532857,These are the most amazing athletic bottoms you are going to see anyplace.  #workout #women https://t.co/H9XN8BXtDU,"Changing lives every day through great exercise and nutrition. Working out, eating right, yoga, Pilates, zumba and more!",female
157,14229632,#Supernatural has long #overlooked #women. Its #WaywardSisters #spinoff could change that. https://t.co/Yf9RJ6aE92… https://t.co/obvaeczqed,"#Geek #sneakerhead #MA #Historian #heathfitness #spoonie #Type1Diabetes #Bipolar #MultipleSclerosis = a redefined purpose; hoping, coping",female
158,235606046,Capitalism: The Force That Liberated Womenhttps://fee.org/articles/the-force-that-liberated-women/ #WomensRights… https://t.co/tNKXO0b5Ig, ,female
159,251608281,#WELLNESS SERIES LAUNCHES PEACEFUL MIND PEACEFUL LIFE SERIES DESIGNED TO #EMPOWER #WOMEN https://t.co/bXrkL2ZTJo,Director of AD Avenue Group - CEO #Invitethemedia 4 Award Nomination​s - Lecturer #INSEEC #EM #ECS #Neoma - Former Yahoo! French entrepreneur,female
160,41648645,For all the strong #women marching today! #WomensMarch #JaneAusten @HuffPostWomen https://t.co/ls3DQL6fJ8,Where readers meet writers! #booktrib,female
161,4853382817,"#Valentine’s Day Special #Jewellery
Natural Pave #Diamond #Jewelry in Gold and #Silver for #Women’s… https://t.co/ANLWdsUzCC", ,female
162,2804191500,Have you ever tried a male or female enhancer to help spice things up in the bedroom. https://t.co/NviZ3rgTRV #men #women #romance #love,"Follow and Subscribe to our YouTube SwaZee TV for Reviews and Reactions to the Good, Bad, and Ugly on YT.",female
163,709026564,"""My gran had always told me that a woman--any woman worth her salt--could do whatever she had to.""

#quotes… https://t.co/JukZU4q7G6","Daily Amazon Deals,Coupons, Giveaways, Product Reviews, Buyer's Guide, please visit https://t.co/oO2Ej2pMto",female
164,769613281937862656,"Infuse voguish flavor into your attire with these elegant watches.
Buy now: https://t.co/myFWqRrDad

#Florida #USA… https://t.co/7ohIiIkGpN","Milano Italian Fashion Inc is a global distributor of high end luxury products. The company deals mainly with luxury fashion, accessories and select home goods.",female
165,913048794194989057,#myfreecams #lesbians saggytits #women #sexy braids #maturemoms #blonde https://t.co/B8WJJB7Tgo, ,female
166,236948191,Hair fall!! This has become one of the major problems people have started facing during their quarter-life crisis..… https://t.co/uIVJZTGDC0,"The Virtual Hospital - Get medical advice and second opinion from 2000+ doctors in 80+ specialties. Secure phone calls, E-mail, Video Chat and Slack",female
167,2620769102,37 pregnancies among 668 #women in 5 months is not too over the 7% typical use failure rate claimed by… https://t.co/Y5fwZE1vkz,Medical Director @MarieStopes Fan of #Science #ReproHealth #Choice | Tweets my own | https://t.co/HsttvKKoE3,female
168,1371812773,"Virgin #Marry the daughter of Imraan was so #honourable, and she was different from any other #women in #Islam. 
https://t.co/yOUufbcSj5",||ولأن حبي لہا كَ[صديقة] لا يكفي حياةً واحده|رجوتُ الله ان يجمعنا على منابر من نور|هُنا أحتسبُ الأجرَ لہا أدامہا ليَ الله|مُغرمة بأحاديثِ #الجنة وأتوقُ لنعيمہا|,female
169,55888419,"It's still wet, wet, wet. But I've made a small step forward with my @1000MChallenge . Only 2.5 miles, but hey, bet… https://t.co/1H7AKt43dV","Coaches on personal development, women's wellbeing & non-fiction writing. Freelance writer for nationals. Exiled northerner.Loves Radio 4, walking, the sea",female
170,1346992052,Canadian #Women earn .87 cents for every dollar a man earns! #womensmarch #WhyIMarch #ottawa Join the #March at 12:00 on Parliament today!, ,female
171,72894210,The latest The Women On The Fence Daily! https://t.co/51mgvbjMgZ Thanks to @knitbucky @smwidubai @DawnNeufeld #women #kids,"Inspiring OFF THE FENCE Living 🙌🏼 Founder WomenOnTheFence® & @HadryCo™. Weekly TV Correspondent, Life Coach, Yoga Teacher, Speaker, Author, Spokeswoman, Mom❤️",female
172,524256101,“The revolution will be its most powerful when we stand together supporting our sisters facing global injustices th… https://t.co/1xQrGF5euk,Social good operations professional; passionate about #socialequity. Freelance social media content producer on #coffee #food #travel,female
173,4891389400,Oh my gosh is not believed by me! https://t.co/CzrGEBdj2d  @nakedElla27  #women #girl,Look the Best #porn #amateur videos,female
174,891315848425734144,"Passion Animal Print Pouch - Passion pouch featuring a grey animal ...
https://t.co/iweqNHr4pH

#Follow… https://t.co/0eCb9aiYJJ","LIVE NOW!!   Our Passion is your Pleasure   #Male #Female #Couples #LGBT #Sex #Lesbian #Gay #BI #Trans #Hetro #lingerie #sextoys #sex Questions, Drop us a DM",female
175,40351425,@LaurierEdu @EdenHennessey demonstrating leadership in women at today’s #women’s march. @teachdigitalLAB,Researcher with a passion for active learning. Faculty member at Laurier Faculty of Education. Past-President Canadian Association for Teacher Education (CATE),female
176,4883255997,"Pull In Master Unis Caipi Boxer Brief 

https://t.co/dyKVdlE34l 

#SexyPlaytime #Wand #Love #Sex #Hotwife #Swingers… https://t.co/kBGNSOETLD","🔞 All things #Sex, #Sexy, #Lingerie & #Sextoys #Orgasm #Erotic #BDSM #LGBT #Male #Female #Model #Models #NSFW #swinging #sexualhealth #Love Support sex workers",female
177,1179710990,Apply for Progressive Women’s Voices 2018 #women #media #gender #equality #solutions https://t.co/9qnAm7N9gH,"Truth Locating Engine. Non-funded, volunteer, automated. In solidarity with humanity.",female
178,24968293,A Good-Fitting Bra Is A Must for Your Health.  Win #UpBra! #HeartThis #giveaway #women #accessories #healthy #bra… https://t.co/bVGkpI9YWN,"Start Celebration from Within. We Travel, we Party with Brands & Products we LOVE. Follow Along #MyWOWgift #HeartThis #RecipeIdeas #AMCoffee",female
179,914476219160293377,#sex #london nakedgirlscam #goddessworshi #women skype #legalicenlasde18 #pov #eetdyehf https://t.co/fvNF5mgs5T, ,female
180,1112045821,Very Competitive #ItenXC Benard Kimeli wins over Josphat Tanui &amp; Evans Kurui; @joan_chelimo takes #Women over Valary Ayabei &amp; Gloria Kite!,Molding Talents,female
181,246957652,True reform is only possible when the RC church &amp; the #Pope respects ALL people - equality for  #women is a human r… https://t.co/AgepUaxaAt, ,female
182,4620297134,Action sports sunglasses versus casual sports sunglasses https://t.co/sD89i6J1NI  #running #trail #cycling #sunnies… https://t.co/5NpsTNImw4,"AMO sunglasses have preen specifically developed for endurance athletes such as triathletes, ultra marathon runners and cyclists.",female
183,786766700,"Stand together #women!
Let your voices be heard!
#WomensMarch
#NYC https://t.co/LOVcZLqaGO",http://t.co/CEDM30IXJi is devoted to helping people achieve a healthier lifestyle. I want to share my passion for life & my insatiable love of learning!,female
184,926941483424518144,"In particular, the lack of exposure is thought to lead to defects in the establishment of immune tolerance.

#dubai… https://t.co/zK9tnmsQ2q","Quality care by the best board-certified doctors. Call us or drop by, we’re looking forward to welcoming you. Contact: +97142721100  metroclinicdubai@gmail.com",female
185,2777730772,Exhilarated Marching on Washington last year. Bundling up for #Women'sMarch #Toronto this year. #MMIW #MeToo Canadi… https://t.co/EYOKk3agK2,"Mom. Psychologist/Scientist/Advocate for Autism, Intellectual Disabilities & Mental Health. Love nature & C!C!C!  Opinions are mine, not my employer's.",female
186,972317964,"After a year of #DonaldTrump, there is still #hope amid the #horror https://t.co/1tOUrd80Vm #women https://t.co/AeiS2aSd1B","The World is my country, all mankind are my brethren, and to do good is my religion.  Thomas Paine  #Resistance",female
187,913081219834925056,#legalizenlasde16 #escort pantyhosefetish #women #colombian bbw #girlsongirls #whores https://t.co/l8xbi2c7OL, ,female
188,899953902497316864,Now dazzle at a casual party or function by trendy #women 3 #multilayer #necklaces and #pendants. Order today by ca… https://t.co/SEg2XxLB0E, ,female
